CustomerKey;city;First_Name;Last_Name;Full_Name;BirthDate;MaritalStatus;gender;DateFirstPurchase
26211;London;Bridget;Yuan;Bridget Yuan;1986-02-14;S;Female;2023-04-10
26212;Kassel;Summer;Martinez;Summer Martinez;1984-11-03;S;Female;2023-10-05
26213;Boulogne-Billancourt;Grant;Andersen;Grant Andersen;1983-10-07;S;Male;2023-11-13
26214;Gateshead;Christy;Chande;Christy Chande;1980-02-07;M;Female;2023-05-28
26215;Milton Keynes;Grant;Shan;Grant Shan;1980-05-01;M;Male;2023-12-26
26216;London;Ebony;Subram;Ebony Subram;1983-08-18;M;Female;2023-07-15
26217;W. York;Pedro;Blanco;Pedro Blanco;1983-11-13;M;Male;2023-11-25
26218;Billericay;Barry;Patel;Barry Patel;1978-01-29;S;Male;2023-04-12
26219;Bury;Summer;Suri;Summer Suri;1979-02-24;M;Female;2023-05-17
26220;Bury;Jonathan;Harris;Jonathan Harris;1978-11-19;M;Male;2023-05-21
26221;Erlangen;Kari;Chapman;Kari Chapman;1978-05-06;S;Female;2023-09-08
26222;London;Carolyn;Madan;Carolyn Madan;1978-01-30;S;Female;2023-03-30
26223;Offenbach;Dominic;Sai;Dominic Sai;1978-01-18;S;Male;2023-09-25
26224;Cergy;Henry;Gonzalez;Henry Gonzalez;1983-10-16;S;Male;2023-03-04
26225;Chatou;Sergio;Srini;Sergio Srini;1983-08-08;S;Male;2023-03-02
26226;München;Michele;Andersen;Michele Andersen;1978-05-22;M;Female;2023-07-09
26227;Offenbach;Joe;Gutierrez;Joe Gutierrez;1977-08-03;S;Male;2023-10-28
26228;Poing;Carolyn;Perez;Carolyn Perez;1978-03-19;M;Female;2023-10-14
26229;Hamburg;Cara;Ye;Cara Ye;1976-10-25;S;Female;2023-10-26
26230;Braunschweig;Natasha;Ramos;Natasha Ramos;1977-04-30;S;Female;2023-10-09
26231;Colomiers;Maurice;Nara;Maurice Nara;1982-10-29;M;Male;2023-11-15
26232;Bury;Jay;Gomez;Jay Gomez;1981-01-17;M;Male;2023-04-23
26233;Bonn;Cristina;Chande;Cristina Chande;1975-08-08;M;Female;2023-02-04
26234;Berkeley;Antonio;Perry;Antonio Perry;1981-06-25;S;Male;2022-01-11
26235;Shawnee;Michelle;Watson;Michelle Watson;1981-02-03;S;Female;2022-10-10
26236;Burien;Isabella;Evans;Isabella Evans;1986-05-01;M;Female;2024-01-16
26237;Concord;Grace;Martin;Grace Martin;1979-09-04;M;Female;2023-02-22
26238;National City;Julia;Foster;Julia Foster;1980-03-16;S;Female;2022-01-08
26239;Milwaukie;Kaitlyn;Turner;Kaitlyn Turner;1980-06-04;M;Female;2023-11-09
26240;Port Orchard;Katelyn;Evans;Katelyn Evans;1979-12-17;S;Female;2023-04-27
26241;Palo Alto;James;Lal;James Lal;1979-09-16;M;Male;2022-01-22
26242;Shawnee;Isabella;Lewis;Isabella Lewis;1980-11-18;M;Female;2023-04-21
26243;Lake Oswego;Fernando;Gonzalez;Fernando Gonzalez;1972-01-01;S;Male;2023-12-07
26244;Spokane;Jordan;Hughes;Jordan Hughes;1972-01-30;M;Male;2023-08-29
26245;Beverly Hills;Devin;Murphy;Devin Murphy;1972-03-03;M;Male;2022-01-27
26246;Burlingame;Jade;Bell;Jade Bell;1972-03-14;S;Female;2023-10-04
26247;Chula Vista;Sophia;Turner;Sophia Turner;1977-05-20;M;Female;2022-01-11
26248;Lake Oswego;Thomas;Lewis;Thomas Lewis;1959-09-07;M;Male;2023-07-06
26249;Spokane;Thomas;Ross;Thomas Ross;1960-03-30;M;Male;2022-01-09
26250;Woodburn;Miguel;Simmons;Miguel Simmons;1965-05-06;S;Male;2023-02-14
26251;Beverly Hills;Cedric;Huang;Cedric Huang;1959-11-08;S;Male;2023-12-12
26252;Lincoln Acres;Morgan;Garcia;Morgan Garcia;1960-04-23;M;Female;2022-01-06
26253;Salem;Dalton;Wright;Dalton Wright;1961-01-04;S;Male;2023-06-11
26254;Beaverton;Seth;Henderson;Seth Henderson;1966-07-09;S;Male;2023-07-14
26255;Lebanon;Cameron;Alexander;Cameron Alexander;1966-09-09;S;Male;2023-10-05
26256;Ballard;Ronald;Rana;Ronald Rana;1961-01-10;S;Male;2023-10-09
26257;Burlingame;Hector;Jimenez;Hector Jimenez;1960-07-24;S;Male;2023-09-03
26258;Portland;Angelica;Powell;Angelica Powell;1966-02-21;S;Female;2023-10-06
26259;Redmond;Hunter;Bryant;Hunter Bryant;1966-02-21;S;Male;2023-04-01
26260;Spokane;Ryan;Jackson;Ryan Jackson;1971-11-13;S;Male;2023-05-20
26261;Woodburn;Brooke;Watson;Brooke Watson;1961-11-05;S;Female;2023-04-20
26262;Lynnwood;Hannah;Thompson;Hannah Thompson;1967-06-15;S;Female;2023-06-17
26263;Portland;Kaitlyn;Collins;Kaitlyn Collins;1961-10-18;S;Female;2023-03-16
26264;West Covina;Elijah;Lal;Elijah Lal;1962-02-20;S;Male;2023-03-21
26265;Beaverton;Tammy;Lopez;Tammy Lopez;1962-04-09;S;Female;2023-11-01
26266;Bellingham;Brent;Gao;Brent Gao;1962-03-22;M;Male;2023-05-23
26267;Long Beach;Matthew;Martin;Matthew Martin;1961-10-22;M;Male;2023-10-20
26268;Berkeley;Jonathon;Romero;Jonathon Romero;1963-02-23;M;Male;2023-05-04
26269;Langford;Chloe;Moore;Chloe Moore;1963-01-03;M;Female;2023-08-23
26270;Shawnee;Hailey;Bailey;Hailey Bailey;1962-09-05;S;Female;2023-07-25
26271;San Diego;Bailey;Baker;Bailey Baker;1963-03-19;M;Female;2023-07-22
26272;Yakima;Kelly;Hughes;Kelly Hughes;1968-05-14;M;Female;2023-02-06
26273;Burien;Chelsea;Suri;Chelsea Suri;1973-09-12;M;Female;2023-06-30
26274;Tacoma;Jennifer;Wood;Jennifer Wood;1962-10-22;M;Female;2023-05-24
26275;Yakima;Miguel;Johnson;Miguel Johnson;1964-05-27;M;Male;2023-07-10
26276;Beaverton;Heather;Huang;Heather Huang;1963-08-08;M;Female;2022-01-27
26277;Kirkland;Jacqueline;Hughes;Jacqueline Hughes;1964-05-23;S;Female;2022-02-13
26278;Ballard;Jon;Wu;Jon Wu;1975-04-03;S;Male;2023-02-03
26279;N. Vancouver;Trinity;Sanchez;Trinity Sanchez;1970-12-03;S;Female;2022-11-24
26280;Coronado;Jackson;Jenkins;Jackson Jenkins;1964-10-21;S;Male;2022-02-09
26281;West Covina;Ian;Alexander;Ian Alexander;1964-11-21;S;Male;2022-02-10
26282;Burien;Leonard;Jai;Leonard Jai;1977-07-04;S;Male;2023-12-19
26283;Woodland Hills;Jeremiah;Diaz;Jeremiah Diaz;1983-10-16;S;Male;2022-02-01
26284;Everett;Garrett;Ward;Garrett Ward;1977-08-22;S;Male;2023-10-05
26285;Issaquah;Kayla;Hayes;Kayla Hayes;1978-02-13;S;Female;2022-02-13
26286;Santa Monica;Evan;Phillips;Evan Phillips;1978-06-06;S;Male;2022-02-12
26287;Lebanon;Elijah;Baker;Elijah Baker;1977-12-29;S;Male;2023-05-16
26288;Burbank;Alexandra;Russell;Alexandra Russell;1978-11-07;M;Female;2024-01-13
26289;Burlingame;Samuel;Simmons;Samuel Simmons;1984-02-13;M;Male;2023-06-25
26290;West Covina;Noah;Chen;Noah Chen;1978-12-30;S;Male;2022-02-06
26291;Long Beach;Blake;Walker;Blake Walker;1977-03-05;S;Male;2023-03-11
26292;Bellingham;Marty;Simpson;Marty Simpson;1977-02-22;M;Female;2022-02-23
26293;Bremerton;Casey;Carlson;Casey Carlson;1977-01-05;M;Male;2022-01-29
26294;Langford;Andrew;Johnson;Andrew Johnson;1977-10-30;M;Male;2022-10-31
26295;Bremerton;Toni;Kapoor;Toni Kapoor;1977-07-21;M;Female;2022-02-16
26296;Issaquah;Grace;Simmons;Grace Simmons;1977-12-21;M;Female;2022-02-05
26297;Lebanon;Jeremiah;Lopez;Jeremiah Lopez;1983-12-23;M;Male;2022-02-22
26298;Marysville;Jasmine;Peterson;Jasmine Peterson;1983-01-07;M;Female;2022-02-11
26299;Tacoma;Y.;Yong;Y. Yong;1983-07-24;S;Male;2022-02-15
26300;Bellflower;Audrey;Ortega;Audrey Ortega;1977-10-13;S;Female;2022-02-09
26301;Lakewood;Isaiah;Hall;Isaiah Hall;1977-07-14;S;Male;2022-02-14
26302;Daly City;James;Jackson;James Jackson;1976-01-09;M;Male;2022-01-30
26303;Bellflower;Devon;Pal;Devon Pal;1981-05-12;M;Male;2022-02-24
26304;Bellingham;Anna;Lewis;Anna Lewis;1975-12-30;M;Female;2022-02-28
26305;Lebanon;Julia;Rogers;Julia Rogers;1980-12-08;S;Female;2022-02-19
26306;Fremont;Kyle;Holt;Kyle Holt;1980-04-22;S;Male;2022-03-20
26307;Colma;Alexander;Miller;Alexander Miller;1975-02-22;M;Male;2022-03-08
26308;Walla Walla;Sara;Kelly;Sara Kelly;1980-09-13;S;Female;2022-03-09
26309;Downey;Julian;Powell;Julian Powell;1980-07-19;S;Male;2022-03-09
26310;N. Vancouver;Kaitlyn;Garcia;Kaitlyn Garcia;1975-03-22;S;Female;2022-10-29
26311;Bellingham;Brenda;Rodriguez;Brenda Rodriguez;1977-02-17;S;Female;2022-03-25
26312;Port Orchard;Elizabeth;Wood;Elizabeth Wood;1976-12-28;M;Female;2022-03-19
26313;Lemon Grove;Dalton;Simmons;Dalton Simmons;1982-10-29;M;Male;2022-03-19
26314;Santa Monica;Angel;Murphy;Angel Murphy;1923-11-16;S;Male;2023-05-15
26315;San Gabriel;Taylor;Peterson;Taylor Peterson;1980-05-11;S;Female;2022-03-17
26316;Oak Bay;Stephanie;Hughes;Stephanie Hughes;1975-04-06;S;Female;2022-02-16
26317;Redmond;Amanda;Wright;Amanda Wright;1974-11-15;M;Female;2022-03-27
26318;Royal Oak;Caleb;Parker;Caleb Parker;1979-04-20;M;Male;2023-08-16
26319;Santa Cruz;Dylan;Martinez;Dylan Martinez;1974-05-17;S;Male;2022-03-26
26320;Los Angeles;Brianna;Diaz;Brianna Diaz;1973-09-18;M;Female;2022-02-28
26321;Burnaby;Randall;Blanco;Randall Blanco;1979-11-16;M;Male;2022-04-18
26322;Issaquah;Justin;Zhang;Justin Zhang;1978-09-10;S;Male;2022-03-22
26323;Beaverton;Dwayne;Ruiz;Dwayne Ruiz;1976-05-06;M;Male;2023-11-16
26324;Redmond;Faith;Brooks;Faith Brooks;1976-05-06;S;Female;2022-03-08
26325;Spokane;Tyler;Robinson;Tyler Robinson;1981-10-19;M;Male;2022-03-25
26326;Chula Vista;Trevor;Washington;Trevor Washington;1981-07-02;M;Male;2022-03-12
26327;Downey;Jack;Jai;Jack Jai;1975-10-31;M;Male;2022-03-20
26328;Redwood City;Edward;Anderson;Edward Anderson;1975-10-06;S;Male;2022-04-15
26329;Fremont;Angelica;Bryant;Angelica Bryant;1978-05-17;M;Female;2022-04-04
26330;Bremerton;Marcus;Diaz;Marcus Diaz;1972-10-30;S;Male;2022-04-03
26331;Bremerton;Melanie;Powell;Melanie Powell;1973-03-03;M;Female;2022-04-16
26332;Lebanon;Aaron;Mitchell;Aaron Mitchell;1977-09-22;M;Male;2023-08-16
26333;Portland;Alexandria;Alexander;Alexandria Alexander;1971-10-29;M;Female;2023-05-06
26334;Bellflower;Ross;Blanco;Ross Blanco;1971-10-02;S;Male;2023-09-28
26335;Burbank;April;Pal;April Pal;1971-11-06;M;Female;2023-04-12
26336;Downey;Noah;Brown;Noah Brown;1972-02-22;M;Male;2024-01-17
26337;Bremerton;Jennifer;Gonzalez;Jennifer Gonzalez;1977-05-24;M;Female;2023-04-25
26338;Oakland;Anna;Coleman;Anna Coleman;1971-10-07;M;Female;2022-04-11
26339;Walla Walla;Cindy;James;Cindy James;1972-04-07;S;Female;2022-04-17
26340;Olympia;Melissa;Morris;Melissa Morris;1980-03-16;M;Female;2023-02-22
26341;Port Orchard;Olivia;Taylor;Olivia Taylor;1974-09-19;M;Female;2023-06-13
26342;National City;Eduardo;Griffin;Eduardo Griffin;1980-08-12;S;Male;2022-04-16
26343;Spokane;Mariah;Washington;Mariah Washington;1976-09-11;S;Female;2022-04-04
26344;Los Angeles;Natalie;Hughes;Natalie Hughes;1970-12-24;S;Female;2022-04-20
26345;Newport Beach;Connor;Baker;Connor Baker;1971-01-07;M;Male;2023-08-08
26346;Beverly Hills;Emmanuel;Suri;Emmanuel Suri;1971-03-14;M;Male;2023-06-23
26347;Bremerton;Alvin;Raji;Alvin Raji;1971-06-01;M;Male;2023-10-22
26348;Metchosin;Logan;Moore;Logan Moore;1970-09-10;M;Male;2023-02-08
26349;Spokane;Adam;Lopez;Adam Lopez;1976-04-15;S;Male;2023-04-02
26350;N. Vancouver;Gabrielle;King;Gabrielle King;1971-05-02;M;Female;2023-05-27
26351;Oakland;Emma;Moore;Emma Moore;1970-07-24;S;Female;2022-04-23
26352;Eilenburg;Cynthia;Fernandez;Cynthia Fernandez;1974-02-19;S;Female;2023-10-01
26353;Frankfurt;Holly;Malhotra;Holly Malhotra;1974-01-20;S;Female;2023-11-04
26354;München;Nelson;Serrano;Nelson Serrano;1973-12-22;S;Male;2023-11-24
26355;Les Ulis;Darren;Madan;Darren Madan;1931-02-04;M;Male;2023-12-04
26356;York;Timothy;Howard;Timothy Howard;1972-09-07;M;Male;2023-05-23
26357;Paris;Sergio;Gonzalez;Sergio Gonzalez;1973-06-01;S;Male;2023-04-28
26358;Paderborn;Mason;Gonzalez;Mason Gonzalez;1932-02-07;S;Male;2023-05-15
26359;Runcorn;George;Raman;George Raman;1973-02-17;M;Male;2023-05-20
26360;Berkshire;Max;Blanco;Max Blanco;1978-05-21;M;Male;2023-05-20
26361;London;Ebony;Suarez;Ebony Suarez;1971-08-08;M;Female;2024-01-27
26362;Neunkirchen;Joy;Torres;Joy Torres;1971-09-15;M;Female;2023-10-16
26363;Eilenburg;Larry;Jimenez;Larry Jimenez;1972-11-29;M;Male;2023-11-18
26364;Peterborough;Gabriella;Hill;Gabriella Hill;1933-08-17;S;Female;2023-08-09
26365;Orleans;Phillip;Fernandez;Phillip Fernandez;1977-02-16;M;Male;2023-02-28
26366;Berlin;Johnathan;Schmidt;Johnathan Schmidt;1972-05-27;M;Male;2023-11-05
26367;Paris;Omar;Shan;Omar Shan;1971-08-18;M;Male;2023-06-23
26368;Bobigny;Bharat;Mirchandani;Bharat Mirchandani;1971-03-04;S;Male;2023-10-09
26369;Sèvres;Kate;Nath;Kate Nath;1971-03-24;M;Female;2024-01-26
26370;Bottrop;Maria;Bryant;Maria Bryant;1982-03-13;M;Female;2023-08-23
26371;Saint-Denis;Cassandra;Garcia;Cassandra Garcia;1976-03-01;M;Female;2024-01-24
26372;W. York;Marie;Browning;Marie Browning;1969-10-19;M;Female;2023-05-13
26373;Oak Bay;Mariah;Reed;Mariah Reed;1977-12-10;M;Female;2022-04-20
26374;Melton;Bradley;Pal;Bradley Pal;1982-02-24;S;Male;2024-01-20
26375;Bendigo;Shannon;Ortega;Shannon Ortega;1976-12-12;S;Male;2022-04-04
26376;National City;Anthony;Martinez;Anthony Martinez;1958-07-17;M;Male;2023-10-18
26377;Cliffside;Isabelle;Foster;Isabelle Foster;1958-12-03;S;Female;2023-12-01
26378;Paderborn;Colin;Raje;Colin Raje;1963-12-01;M;Male;2023-10-21
26379;Leeds;Cindy;Rodriguez;Cindy Rodriguez;1963-12-07;S;Female;2023-07-17
26380;Cergy;Ricardo;Luo;Ricardo Luo;1962-11-16;M;Male;2023-07-29
26381;Frankfurt;Shannon;Romero;Shannon Romero;1968-08-19;M;Male;2023-01-20
26382;Frankfurt am Main;Dale;Xu;Dale Xu;1974-05-02;S;Male;2023-01-26
26383;Paris;Ronnie;Hu;Ronnie Hu;1961-08-15;S;Male;2023-08-04
26384;Paris;Jon;Zhu;Jon Zhu;1962-01-31;M;Male;2023-09-15
26385;Eilenburg;Javier;Muñoz;Javier Muñoz;1961-12-26;S;Male;2023-11-25
26386;Newcastle upon Tyne;Kelli;Zhao;Kelli Zhao;1961-10-18;S;Female;2023-08-23
26387;Watford;Dalton;Roberts;Dalton Roberts;1962-06-21;S;Male;2023-11-18
26388;Cergy;Wayne;Jai;Wayne Jai;1961-02-22;M;Male;2023-12-08
26389;Paris;Candice;Zhou;Candice Zhou;1966-02-13;M;Female;2023-04-27
26390;London;Ivan;Mehta;Ivan Mehta;1960-07-15;M;Male;2023-08-04
26391;Les Ulis;Dominique;Arun;Dominique Arun;1955-09-22;S;Female;2023-05-27
26392;München;Kelli;Rai;Kelli Rai;1949-08-13;S;Female;2023-04-09
26393;Paderborn;Donald;Raman;Donald Raman;1955-08-04;S;Male;2023-06-13
26394;Paris La Defense;Martha;Sun;Martha Sun;1951-02-02;M;Female;2023-10-07
26395;Poing;Daisy;Gill;Daisy Gill;1950-07-20;S;Female;2023-02-11
26396;Stuttgart;Terry;Black;Terry Black;1950-11-16;M;Male;2024-01-16
26397;Oxford;Micheal;Travers;Micheal Travers;1951-02-05;S;Male;2023-11-08
26398;York;Ian;Watson;Ian Watson;1950-12-08;M;Male;2023-08-30
26399;Saarlouis;Erick;Gonzalez;Erick Gonzalez;1951-12-23;M;Male;2023-02-27
26400;Esher-Molesey;Jade;James;Jade James;1958-09-16;M;Female;2023-03-07
26401;Esher-Molesey;Natalie;Butler;Natalie Butler;1960-05-11;M;Female;2023-02-12
26402;Dunkerque;Jamie;Wagner;Jamie Wagner;1959-03-07;S;Female;2023-06-17
26403;Leipzig;Philip;Navarro;Philip Navarro;1964-06-21;M;Male;2023-09-06
26404;W. York;Trisha;Wu;Trisha Wu;1959-01-03;M;Female;2023-12-22
26405;Paris;Naomi;Blanco;Naomi Blanco;1963-04-23;M;Female;2023-09-12
26406;Roubaix;Haley;Lopez;Haley Lopez;1957-08-25;M;Female;2023-12-17
26407;Bury;Ashley;Davis;Ashley Davis;1963-04-14;S;Female;2023-03-02
26408;London;Martha;Huang;Martha Huang;1956-11-30;S;Female;2023-08-28
26409;Maidenhead;Christy;Goel;Christy Goel;1957-01-30;S;Female;2023-03-14
26410;Saint Germain en Laye;Franklin;Goel;Franklin Goel;1961-05-06;S;Male;2023-07-11
26411;Birmingham;Mario;Xu;Mario Xu;1956-05-05;S;Male;2023-03-01
26412;Les Ulis;Kate;Chande;Kate Chande;1960-09-11;M;Female;2023-10-22
26413;Saint Ouen;Rebekah;Romero;Rebekah Romero;1955-03-13;M;Female;2023-10-22
26414;München;George;Patel;George Patel;1960-09-01;M;Male;2023-02-06
26415;Hamburg;Latoya;Lal;Latoya Lal;1953-10-15;M;Female;2024-01-19
26416;London;Amy;Zhao;Amy Zhao;1954-02-07;M;Female;2023-07-09
26417;Oxford;Dustin;Rai;Dustin Rai;1954-06-19;S;Male;2023-06-03
26418;Paris;Rafael;Chande;Rafael Chande;1958-08-06;S;Male;2023-07-07
26419;Berlin;Geoffrey;Suri;Geoffrey Suri;1952-10-21;M;Male;2023-06-24
26420;Stuttgart;Bob;Kapoor;Bob Kapoor;1953-03-31;S;Male;2023-02-07
26421;Caloundra;Allison;Peterson;Allison Peterson;1980-10-03;S;Female;2023-10-23
26422;Warrnambool;Pedro;Suri;Pedro Suri;1981-03-02;S;Male;2022-05-17
26423;Cranbourne;Hector;Gutierrez;Hector Gutierrez;1981-05-04;S;Male;2022-05-23
26424;Cranbourne;Kayla;White;Kayla White;1981-10-31;S;Female;2023-03-03
26425;Lane Cove;Janelle;Malhotra;Janelle Malhotra;1982-05-12;S;Female;2023-08-30
26426;Cloverdale;Heidi;Malhotra;Heidi Malhotra;1981-12-13;S;Female;2023-12-05
26427;Seaford;Alicia;Xie;Alicia Xie;1982-06-27;S;Female;2023-11-20
26428;Cranbourne;Colin;Ma;Colin Ma;1982-05-22;M;Male;2023-09-16
26429;Cloverdale;Reginald;Ortega;Reginald Ortega;1982-04-25;S;Male;2022-05-28
26430;Perth;Paula;Sanz;Paula Sanz;1981-05-09;S;Female;2023-09-22
26431;Lane Cove;Shaun;Rai;Shaun Rai;1980-02-13;S;Male;2023-12-15
26432;Hervey Bay;Isabel;Simmons;Isabel Simmons;1981-05-20;M;Female;2023-04-26
26433;Silverwater;Nelson;Rubio;Nelson Rubio;1981-01-23;M;Male;2022-05-10
26434;Sydney;Mallory;Romero;Mallory Romero;1980-02-20;S;Female;2023-06-21
26435;Bendigo;Yolanda;Goel;Yolanda Goel;1984-10-02;M;Female;2022-05-26
26436;Bendigo;Briana;Carlson;Briana Carlson;1979-06-25;S;Female;2022-05-05
26437;Rockhampton;Tiffany;Zhu;Tiffany Zhu;1978-12-17;S;Female;2022-05-26
26438;Malabar;Alisha;Shen;Alisha Shen;1978-10-19;M;Female;2022-05-11
26439;Caloundra;Isaac;Morris;Isaac Morris;1977-09-02;S;Male;2022-05-04
26440;Melbourne;Devin;Green;Devin Green;1983-01-10;S;Male;2022-05-17
26441;Rockhampton;Randy;Lu;Randy Lu;1976-09-08;M;Male;2023-12-22
26442;Matraville;Barbara;Huang;Barbara Huang;1977-07-06;S;Female;2022-05-04
26443;Townsville;Kathryn;She;Kathryn She;1977-01-22;M;Female;2022-05-16
26444;North Ryde;Pamela;Lopez;Pamela Lopez;1976-04-03;S;Female;2022-05-22
26445;Caloundra;Aidan;Foster;Aidan Foster;1976-03-05;S;Male;2022-05-19
26446;Milsons Point;Jamie;Muñoz;Jamie Muñoz;1975-09-06;S;Male;2024-01-24
26447;Rockhampton;Noah;Russell;Noah Russell;1976-10-17;S;Male;2022-06-05
26448;Bremerton;Kara;Yuan;Kara Yuan;1954-06-25;M;Female;2023-08-26
26449;Port Hammond;Jared;Gray;Jared Gray;1959-03-08;M;Male;2023-03-27
26450;Salem;Lauren;Ramirez;Lauren Ramirez;1958-12-24;S;Female;2023-10-15
26451;Spokane;Mariah;Perry;Mariah Perry;1948-08-09;M;Female;2023-07-15
26452;West Covina;James;Martinez;James Martinez;1942-10-15;S;Male;2023-04-11
26453;Oregon City;Cole;Peterson;Cole Peterson;1942-09-14;S;Male;2023-10-08
26454;Redmond;Sebastian;Cox;Sebastian Cox;1948-11-22;M;Male;2023-07-27
26455;Kirkland;Samuel;Carter;Samuel Carter;1944-12-14;M;Male;2023-05-28
26456;Port Hammond;Xavier;Peterson;Xavier Peterson;1944-10-02;S;Male;2023-11-20
26457;Woodburn;Sydney;Moore;Sydney Moore;1945-02-09;S;Female;2023-03-11
26458;Daly City;Ryan;Moore;Ryan Moore;1944-12-31;M;Male;2023-06-07
26459;Port Orchard;Angelica;Hayes;Angelica Hayes;1945-02-16;S;Female;2023-08-26
26460;W. Linn;Gabriella;Cook;Gabriella Cook;1945-09-06;M;Female;2024-01-16
26461;Oak Bay;Brooke;Howard;Brooke Howard;1946-05-24;S;Female;2023-12-31
26462;Bellingham;Lauren;Kelly;Lauren Kelly;1951-02-17;S;Female;2023-09-15
26463;Bellingham;Alexa;Rogers;Alexa Rogers;1946-04-02;S;Female;2023-09-26
26464;Olympia;Alexandria;Griffin;Alexandria Griffin;1947-05-04;S;Female;2023-10-28
26465;Lincoln Acres;Andrea;Evans;Andrea Evans;1952-06-01;S;Female;2023-03-14
26466;Beaverton;Kevin;Turner;Kevin Turner;1946-09-22;S;Male;2023-06-03
26467;Mill Valley;Nicole;Brooks;Nicole Brooks;1947-02-19;S;Female;2023-12-01
26468;Newport Beach;Alyssa;Brown;Alyssa Brown;1946-11-11;M;Female;2023-02-08
26469;Berkeley;Joy;Alvarez;Joy Alvarez;1947-05-06;S;Female;2023-03-05
26470;Mill Valley;Marcus;Cooper;Marcus Cooper;1947-05-18;M;Male;2023-03-15
26471;San Carlos;Edward;Perez;Edward Perez;1953-02-09;M;Male;2023-08-28
26472;Spring Valley;David;Hughes;David Hughes;1947-09-05;S;Male;2023-03-20
26473;Salem;Anna;Wood;Anna Wood;1947-10-17;S;Female;2023-08-05
26474;Port Hammond;Mackenzie;Morris;Mackenzie Morris;1948-07-18;S;Female;2023-07-25
26475;Newport Beach;Isabella;Gonzalez;Isabella Gonzalez;1950-04-02;S;Female;2023-06-17
26476;Downey;Jordan;Jai;Jordan Jai;1950-02-19;M;Male;2023-08-07
26477;Burlingame;Joel;Rana;Joel Rana;1958-04-03;S;Male;2023-10-08
26478;Daly City;Sara;Collins;Sara Collins;1953-04-24;S;Female;2023-07-17
26479;Colma;Katherine;Cook;Katherine Cook;1952-08-08;S;Female;2023-10-07
26480;Novato;Jacqueline;Patterson;Jacqueline Patterson;1956-06-18;S;Female;2023-02-13
26481;La Jolla;Luke;Young;Luke Young;1951-04-02;M;Male;2022-04-19
26482;Royal Oak;Sydney;Hill;Sydney Hill;1950-11-14;M;Female;2022-05-20
26483;Downey;Taylor;Ward;Taylor Ward;1950-09-16;S;Female;2023-07-22
26484;Bellflower;Fernando;Patterson;Fernando Patterson;1951-10-01;S;Male;2022-04-28
26485;Renton;Jason;Bryant;Jason Bryant;1951-12-05;M;Male;2022-04-01
26486;Los Angeles;Andrea;Cook;Andrea Cook;1957-06-30;M;Female;2022-04-24
26487;Beaverton;Vincent;Ma;Vincent Ma;1951-10-16;S;Male;2022-04-16
26488;Cliffside;Julia;Rodriguez;Julia Rodriguez;1953-04-11;M;Female;2023-02-23
26489;Beverly Hills;Jordan;Collins;Jordan Collins;1952-10-08;S;Male;2023-02-02
26490;Woodland Hills;Antonio;Simmons;Antonio Simmons;1963-08-19;S;Male;2022-04-14
26491;Bellingham;Riley;Sanchez;Riley Sanchez;1953-05-18;S;Female;2022-05-09
26492;Colma;Ryan;Rodriguez;Ryan Rodriguez;1952-08-24;M;Male;2023-04-23
26493;Bellingham;Lawrence;Ramos;Lawrence Ramos;1953-03-03;M;Male;2023-02-17
26494;Coronado;Nicholas;White;Nicholas White;1958-02-18;M;Male;2023-10-05
26495;Cliffside;Allison;Baker;Allison Baker;1954-06-15;S;Female;2023-09-15
26496;Westminster;Cassidy;Griffin;Cassidy Griffin;1954-05-08;M;Female;2022-05-26
26497;Issaquah;Karen;Sanchez;Karen Sanchez;1954-01-03;M;Female;2023-09-30
26498;Renton;Ethan;Hayes;Ethan Hayes;1954-04-25;M;Male;2023-06-18
26499;Bellflower;Renee;Ruiz;Renee Ruiz;1953-08-17;M;Female;2022-05-17
26500;Beverly Hills;Billy;Ruiz;Billy Ruiz;1959-03-19;M;Male;2023-09-07
26501;Colma;Allison;Parker;Allison Parker;1953-08-02;S;Female;2023-10-04
26502;Concord;Taylor;Brown;Taylor Brown;1953-10-30;S;Female;2023-09-04
26503;Newton;Jeremiah;Townsend;Jeremiah Townsend;1960-01-31;M;Male;2022-06-03
26504;Royal Oak;Jennifer;Robinson;Jennifer Robinson;1955-02-17;M;Female;2022-06-14
26505;Royal Oak;Jennifer;Wright;Jennifer Wright;1960-08-13;M;Female;2023-02-04
26506;Ballard;Ruth;Srini;Ruth Srini;1955-01-14;S;Female;2023-02-23
26507;Burien;Abhijit;Thakur;Abhijit Thakur;1960-01-30;M;Female;2023-06-02
26508;Issaquah;Marcus;Ross;Marcus Ross;1955-01-11;M;Male;2023-05-10
26509;Tacoma;Seth;Taylor;Seth Taylor;1954-09-02;S;Male;2022-05-19
26510;Lemon Grove;Jack;Scott;Jack Scott;1954-09-15;S;Male;2022-05-23
26511;Woodland Hills;Charles;Weisman;Charles Weisman;1955-02-04;M;Male;2022-05-21
26512;Langley;Christina;Cooper;Christina Cooper;1961-01-28;M;Female;2022-06-06
26513;Bellingham;Stacy;Moreno;Stacy Moreno;1955-08-03;S;Female;2022-05-02
26514;Grossmont;Cameron;Powell;Cameron Powell;1955-10-13;M;Male;2023-06-17
26515;Grossmont;Zoe;Watson;Zoe Watson;1961-09-12;M;Female;2023-08-21
26516;Imperial Beach;Jill;Perry;Jill Perry;1956-03-06;M;Female;2023-07-13
